Id,Mean,Std,TMnonouverts,NbEnvie1,NbEnvie2,NbEnvie3,Problems_nonattribue,Problems_pasassez,Problems_tropnombreux,Value
90,2.009009009009009,0.7669118362786903,"[26, 5, 17, 29, 14]",8,7,7,1,0,1,1.5892634754859097e-06
91,2.103603603603604,0.8145095882236267,"[5, 14, 17]",8,7,2,1,1,2,5.947380659835619e-07
92,2.144144144144144,0.8276537939608937,"[5, 17, 26, 14]",6,8,6,3,0,2,8.43852369686272e-07
93,2.171171171171171,0.7654753218134529,"[17, 5, 26, 14]",8,7,6,1,0,2,7.613727560742918e-06
94,2.0405405405405403,0.7920279690635249,"[5, 26, 17, 14]",9,7,9,2,1,1,3.966686673130082e-07
95,2.009009009009009,0.812743474086136,"[14, 5, 17]",5,6,7,0,0,1,-2.67712332472317e-06
96,2.058558558558558,0.813457896850872,"[14, 17, 5]",6,7,5,5,1,1,-9.4367890391542e-07
97,2.0045045045045047,0.8320380459656691,"[5, 14, 29, 17]",3,6,5,5,1,2,-4.636852896576228e-06
98,2.063063063063063,0.7876797851721573,"[8, 29, 17, 26, 5, 14]",9,7,7,3,0,1,1.6195920193087923e-06
99,2.0315315315315314,0.8314499119098145,"[5, 14, 17, 29]",4,8,7,3,1,2,-3.6003142831548185e-06
100,2.0495495495495497,0.7623936909941407,"[14, 5, 26, 17]",4,8,5,2,0,0,3.4825350658369657e-06
101,1.954954954954955,0.8059438399013201,"[3, 14, 5, 17]",4,6,0,3,0,1,-4.007737792093686e-06
102,2.0135135135135136,0.8042856346904997,"[17, 5, 14]",9,7,6,0,0,1,-1.7261661781745909e-06
103,2.099099099099099,0.7839447177267498,"[14, 5, 26, 17]",9,7,4,0,2,1,3.2763365591280337e-06
104,2.072072072072072,0.7811316968436159,"[17, 14, 5, 29]",9,8,2,2,1,1,2.556405495236693e-06
105,2.054054054054054,0.78259156245517,"[5, 17, 14, 29]",7,11,5,2,0,3,1.76598233497013e-06
106,2.054054054054054,0.8544569108208755,"[29, 17, 5, 26, 14]",9,8,5,8,0,1,-4.923836932410752e-06
107,2.0225225225225225,0.7984356520350697,"[17, 14, 5, 29]",6,8,3,2,1,2,-8.543381352662627e-07
108,2.009009009009009,0.790160021544356,"[5, 17, 14]",5,7,9,1,0,1,-5.748693264655345e-07
109,2.0,0.8238525545716346,"[17, 14, 5, 29, 26]",9,8,7,5,0,0,-4.038511563090355e-06
110,2.027027027027027,0.7897471897389846,"[17, 14, 5]",9,7,7,2,0,2,1.1808729270037241e-07
111,2.103603603603604,0.7804660317876015,"[29, 26, 14, 17, 5]",9,8,5,1,0,2,3.763793041087129e-06
112,2.063063063063063,0.7990863479500622,"[5, 17, 29, 14, 26]",9,8,5,4,1,2,5.577750911015325e-07
113,2.0495495495495497,0.8140590297199426,"[26, 14, 17, 5, 29]",8,10,2,2,1,2,-1.326900723784384e-06
114,2.1171171171171173,0.8042729634870093,"[29, 14, 26, 17, 5]",9,6,9,1,0,2,2.038542636061637e-06
115,2.1666666666666665,0.7982824700322463,"[14, 29, 5]",9,8,9,0,0,1,4.396135951036334e-06
116,2.0315315315315314,0.8314499119098144,"[5, 14, 17]",8,6,5,8,1,1,-3.600314283154805e-06
117,2.0495495495495497,0.7857755627978601,"[14, 5, 17]",6,8,9,2,2,1,1.3059576184701728e-06
118,1.9144144144144144,0.7941353870744925,"[14, 17, 26, 5]",9,7,7,3,1,1,-4.381194992059091e-06
119,2.027027027027027,0.817893325855459,"[28, 5, 17, 14, 26]",9,6,7,3,0,0,-2.501987165662238e-06
120,2.0765765765765765,0.7893470530302839,"[17, 29, 5, 14, 26]",9,8,2,3,1,1,1.9552841005708723e-06
121,1.972972972972973,0.7839967155192473,"[17, 5, 14]",2,7,7,2,1,1,-1.3101916361743358e-06
122,2.045045045045045,0.8115388141244637,"[17, 5, 14, 26]",3,8,2,4,1,1,-1.2559299806328404e-06
123,2.081081081081081,0.8142968555519062,"[5, 17, 14]",5,7,1,3,1,2,-2.036175604736907e-07
124,2.0045045045045047,0.8320380459656692,"[29, 26, 17, 14, 5]",4,6,2,3,1,2,-4.636852896576228e-06
125,2.063063063063063,0.7934035654851268,"[26, 5, 17, 14]",4,8,5,2,1,1,1.086775346312161e-06
126,2.135135135135135,0.7843086298803125,"[5, 17, 14, 26]",4,8,9,3,1,1,4.5515142754170695e-06
127,2.0135135135135136,0.7756458685451881,"[17, 5, 14]",9,8,5,1,2,2,9.398594340190406e-07
128,2.0675675675675675,0.7610022163187307,"[28, 14, 5, 17]",3,6,7,2,0,2,4.266591833777667e-06
129,1.9684684684684688,0.7574047116247092,"[28, 5, 17, 14]",6,6,6,1,0,0,1.0015796711641096e-06
130,1.990990990990991,0.8292775626631712,"[5, 29, 14, 17]",6,7,4,4,1,2,-4.870779469015645e-06
131,2.121621621621621,0.7893986949703476,"[17, 5, 14]",5,8,9,1,0,1,3.5867939186266844e-06
132,2.0945945945945947,0.7640494449705396,"[14, 5]",9,6,4,0,1,1,4.964720907153623e-06
133,2.126126126126126,0.7800350046341565,"[14, 5, 29, 17]",3,7,6,0,1,1,4.622075140871116e-06
134,2.027027027027027,0.8011243169520794,"[5, 14, 26, 17]",4,6,2,3,1,1,-9.409895303923736e-07
135,2.081081081081081,0.7917577116385401,"[14, 26, 5, 29, 17]",9,8,2,0,1,1,1.8945118252576647e-06
136,2.0675675675675675,0.8015440034905214,"[14, 29, 26, 5]",7,7,5,4,1,1,4.92627953776117e-07
137,1.990990990990991,0.7786227020423082,"[14, 5, 17, 29]",3,8,7,3,0,1,-1.5540731436463782e-07
138,2.144144144144144,0.7532355168433922,"[14, 5, 17, 29, 26]",6,6,2,1,1,0,7.77131929815003e-06
139,1.972972972972973,0.7839967155192473,"[3, 17, 14, 26, 5]",4,6,0,2,0,1,-1.3101916361743358e-06
140,2.0315315315315314,0.8582294709418449,"[5, 17, 26, 29, 14]",9,8,7,5,0,1,-6.0931764769451695e-06
141,2.0225225225225225,0.8262858822580399,"[5, 14, 17]",9,8,9,5,0,0,-3.4468672328574605e-06
142,2.058558558558558,0.7617517877551315,"[14, 17, 29, 5]",2,8,2,1,2,1,3.869552127954874e-06
143,2.045045045045045,0.7831643365554003,"[14, 17, 5, 29]",9,7,7,1,0,2,1.3854003831669431e-06
144,2.0405405405405403,0.7862941752443775,"[3, 17, 5, 14, 26]",6,8,0,2,0,1,9.304174800415912e-07
145,2.135135135135135,0.7957635166404936,"[17, 14, 26, 5]",7,8,9,4,0,0,3.485198952433193e-06
146,2.135135135135135,0.7428267702601598,"[14, 5, 17]",1,8,2,0,2,1,8.4129878512707e-06
147,2.0225225225225225,0.7695782102310241,"[14, 5, 17]",8,7,9,0,0,2,1.831950522316472e-06
148,2.135135135135135,0.8181923181249439,"[14, 5]",6,7,9,3,0,2,1.397341149930178e-06
149,2.112612612612613,0.7907402016127275,"[17, 5, 29, 14]",3,7,7,2,0,1,3.1346520024055577e-06
150,2.1981981981981984,0.7648360048963956,"[14, 17, 5]",4,8,6,0,0,1,8.655030696967338e-06
151,2.130630630630631,0.7879514412758254,"[1, 5, 14, 17, 26]",0,8,9,0,1,2,4.0487796425100965e-06
152,2.0855855855855854,0.8110489099129118,"[17, 14, 29, 5]",9,8,9,2,0,1,2.623597115346391e-07
153,2.009009009009009,0.7844125737718137,"[5, 14, 17]",3,9,5,0,1,2,-3.984949115687906e-08
154,2.045045045045045,0.7773651679208455,"[17, 14, 29, 5]",9,8,7,0,0,1,1.92523482283062e-06
155,2.121621621621621,0.7893986949703475,"[5, 14, 17, 29]",9,7,7,3,1,0,3.5867939186266844e-06
156,2.0135135135135136,0.7872268166815276,"[14, 5, 29, 17]",9,7,5,0,0,1,-1.3819072142964766e-07
157,2.0135135135135136,0.775645868545188,"[14, 17, 5, 29, 26]",1,8,7,1,1,1,9.39859434019054e-07
158,2.121621621621621,0.8120033218180284,"[14, 17, 5, 26]",3,7,2,1,1,1,1.4825688413607445e-06
159,2.0495495495495497,0.8520801136971612,"[14, 17, 26, 5]",7,6,5,6,0,1,-4.866216763319266e-06
160,2.054054054054054,0.78259156245517,"[5, 17, 14]",4,8,5,0,0,1,1.76598233497013e-06
161,2.054054054054054,0.7883522863426479,"[5, 14, 17, 29]",9,8,9,1,0,1,1.229726649401076e-06
162,2.072072072072072,0.7926324970155457,"[17, 5, 14, 26]",9,8,2,0,2,2,1.4858161732598125e-06
163,2.045045045045045,0.741618474528964,"[5, 29, 14, 17]",5,8,2,0,1,1,5.252831830796759e-06
164,2.018018018018018,0.7726311862073173,"[17, 14, 5, 29]",3,7,5,1,0,1,1.38412263434029e-06
165,2.045045045045045,0.7656350676303247,"[5, 17, 14, 26]",7,7,7,1,0,1,3.017169290781848e-06
166,1.9954954954954955,0.8587992656684387,"[29, 5, 14, 17]",9,7,5,7,0,0,-7.455271329503708e-06
167,2.0315315315315314,0.8314499119098144,"[29, 5, 14]",7,6,4,2,1,1,-3.600314283154805e-06
168,2.0765765765765765,0.8119531175814391,"[5, 14, 17]",1,9,5,3,1,1,-1.4907480999056053e-07
169,2.081081081081081,0.8469817067066199,"[17, 26, 5, 14]",4,7,6,5,0,1,-3.2461930433558256e-06
170,1.9864864864864864,0.7872268166815277,"[17, 5, 14]",9,8,5,3,0,1,-1.1199809668526844e-06
171,2.058558558558558,0.7735407769855775,"[32, 5, 17, 14, 29]",4,7,6,0,0,1,2.772135791844559e-06
172,2.1171171171171173,0.7872138708948209,"[29, 14, 5, 17]",1,8,6,0,1,2,3.626543653276716e-06
173,2.081081081081081,0.8087209625118332,"[5, 17, 14, 26]",9,7,9,1,0,1,3.154325456013055e-07
174,2.0765765765765765,0.8119531175814391,"[5, 14]",4,6,8,0,0,1,-1.4907480999056053e-07
175,2.1171171171171173,0.7579292907329334,"[1, 14, 17, 5, 26]",0,8,7,0,0,1,6.352593871627069e-06
176,2.081081081081081,0.7626476284371552,"[14, 5, 17]",5,6,3,2,2,3,4.60431842752576e-06
177,2.072072072072072,0.7869031081203346,"[29, 17, 5, 14]",9,7,9,2,0,1,2.0191549393429672e-06
178,2.036036036036036,0.8175443633380666,"[17, 5, 26, 14]",7,9,9,4,0,1,-2.142239441663973e-06
179,2.0765765765765765,0.8447286592061115,"[29, 14, 17, 5]",7,8,9,5,0,1,-3.200092509700363e-06
180,2.0315315315315314,0.7692603231043579,"[5, 17, 14, 26]",1,7,5,1,1,1,2.188805492681046e-06
181,2.1171171171171173,0.7872138708948209,"[10, 17, 5, 14]",9,8,6,3,1,2,3.626543653276716e-06
182,2.13963963963964,0.7863978566920337,"[5, 29, 17, 26, 14]",7,8,9,1,0,2,4.52066352243016e-06
183,2.063063063063063,0.8323686887516281,"[14, 17, 5]",6,7,5,4,0,2,-2.5404196553404523e-06
184,2.0405405405405403,0.7629281978014781,"[5, 17, 14, 26]",5,7,5,1,0,1,3.1055153492295364e-06
185,2.027027027027027,0.8123421192596431,"[5, 17, 29, 14]",8,8,9,5,0,1,-1.985235077396787e-06
186,2.09009009009009,0.761631370669714,"[17, 26, 5, 14]",6,8,5,0,0,1,5.026183496285104e-06
187,2.058558558558558,0.7497774594083413,"[5, 29, 14, 17]",9,7,2,1,1,1,4.9842213574235935e-06
188,2.0495495495495497,0.768305872568553,"[14, 5, 29, 17]",9,8,2,0,1,1,2.932180449763996e-06
189,2.135135135135135,0.8014295653216825,"[17, 14, 26, 5]",9,7,6,3,0,2,2.957756415809755e-06
190,2.063063063063063,0.7934035654851268,"[29, 5, 14, 17]",8,8,2,2,1,2,1.086775346312161e-06
191,2.1621621621621623,0.7791460755651709,"[5, 26, 29, 17, 14]",7,8,9,1,0,1,6.013877649778209e-06
192,2.018018018018018,0.7784656213705153,"[14, 29, 5, 17]",5,6,7,0,1,2,8.410052953631479e-07
193,2.09009009009009,0.7792507080877089,"[29, 17, 5, 14]",9,8,9,1,1,1,3.386030270594554e-06
194,2.009009009009009,0.8292775626631712,"[1, 5, 14, 17, 26]",0,6,7,2,0,1,-4.216252638733638e-06
195,2.103603603603604,0.7804660317876017,"[14, 5, 29, 17, 26]",8,8,7,1,0,1,3.763793041087116e-06
196,2.0,0.8293267181454268,"[5, 17, 14]",9,8,7,2,0,2,-4.548091851526356e-06
197,2.063063063063063,0.7643561662904482,"[5, 14, 29, 17]",9,7,5,0,1,0,3.790746804308961e-06
198,2.045045045045045,0.7889208780403243,"[5, 26, 17, 14]",8,7,7,1,0,1,8.495340301180104e-07
199,2.018018018018018,0.8181424936680499,"[5, 14, 17, 29]",7,6,2,3,1,1,-2.85244517557512e-06
200,1.9954954954954955,0.8043869971326539,"[5, 26, 14]",6,8,7,3,1,1,-2.3901286604631928e-06
201,2.072072072072072,0.7811316968436159,"[17, 5, 14]",3,6,5,0,2,1,2.556405495236693e-06
202,2.0225225225225225,0.7456886257948165,"[5, 14, 17]",8,7,3,0,1,2,4.055790048395074e-06
203,1.9414414414414407,0.8930063584789784,"[1, 26, 5, 14, 29, 17]",0,7,9,8,0,2,-1.2603130109804754e-05
204,1.972972972972973,0.8178933258554592,"[14, 5, 17]",8,9,9,3,0,1,-4.465567656508271e-06
205,2.112612612612613,0.7615912274102535,"[14, 5]",1,8,9,0,1,2,5.848078899771782e-06
206,2.072072072072072,0.8095774185289925,"[17, 5, 14]",9,8,7,2,0,1,-9.15568584279906e-08
207,1.981981981981982,0.7957122877791637,"[29, 5, 17, 14]",9,7,7,2,1,1,-2.073510300089706e-06
208,2.045045045045045,0.7831643365554003,"[5, 14, 17]",9,8,3,1,1,1,1.3854003831669431e-06
209,1.963963963963964,0.8119907710498862,"[5, 14, 29, 17]",3,8,7,4,1,1,-4.243372594607545e-06
210,2.0045045045045047,0.8481961042125443,"[14, 17, 5]",7,6,5,4,0,1,-6.14097820650086e-06
211,2.13963963963964,0.7389339611660675,"[17, 5, 14, 26]",7,8,2,0,1,1,8.938994331581104e-06
212,2.0135135135135136,0.7929538666645037,"[5, 29, 14]",9,7,2,2,1,1,-6.713117622740041e-07
213,2.018018018018018,0.8291300787311285,"[5, 14, 17]",4,8,5,4,0,1,-3.875260202963843e-06
214,2.036036036036036,0.777836981466073,"[5, 14, 26, 17]",9,6,9,1,0,1,1.554051112063806e-06
215,2.0045045045045047,0.7987419279094045,"[29, 17, 5, 14]",7,9,5,3,0,2,-1.5373756496519915e-06
216,1.981981981981982,0.760828103048786,"[5, 17, 14]",5,6,9,1,0,0,1.1737972889391035e-06
217,2.099099099099099,0.7896955705886475,"[14, 5, 29, 17]",3,6,9,1,1,1,2.740999750021922e-06
218,2.0855855855855854,0.8221313044655547,"[5, 14, 26]",5,8,9,3,1,1,-7.692809649943451e-07
219,2.0045045045045047,0.7873303753121177,"[5, 14, 26, 17]",6,6,5,3,0,1,-4.750942279078502e-07
220,2.103603603603604,0.8471862320895913,"[14, 17, 5]",4,8,9,4,1,2,-2.447073414779964e-06
221,2.027027027027027,0.7605601586477845,"[14, 17, 5]",7,7,3,2,1,3,2.835056839107418e-06
222,2.0765765765765765,0.7893470530302839,"[29, 14, 5]",7,7,5,1,1,1,1.9552841005708723e-06
223,2.108108108108108,0.7769455375702022,"[14, 26, 5]",5,8,5,0,1,2,4.255141382360022e-06
224,2.081081081081081,0.8142968555519062,"[17, 14, 5, 29]",8,8,4,0,1,1,-2.036175604736907e-07
225,2.0045045045045047,0.8210893754172299,"[5, 14]",8,7,7,3,1,1,-3.6176603531207934e-06
226,2.027027027027027,0.7839967155192473,"[5, 14, 17]",5,7,5,3,0,4,6.533888546716971e-07
227,2.081081081081081,0.7744229804648938,"[14, 17, 26, 5]",9,8,5,2,0,1,3.5081715547033936e-06
228,2.0675675675675675,0.8015440034905214,"[29, 5, 14]",9,7,7,2,0,1,4.92627953776117e-07
229,2.1486486486486487,0.7371665043795472,"[5, 17, 14, 26]",4,8,7,0,1,1,9.430787199839828e-06
230,2.0675675675675675,0.7306678482482581,"[5, 17, 14, 29]",5,9,2,0,1,2,7.090364967792141e-06
231,2.099099099099099,0.7781513649001827,"[14, 17, 5, 26]",3,8,9,2,1,2,3.815629615423833e-06
232,2.0495495495495497,0.8195986076270692,"[14, 5, 17]",9,8,7,4,1,1,-1.8425703178100004e-06
233,2.0765765765765765,0.8285029791239055,"[17, 29, 5, 26, 14]",4,8,9,7,0,1,-1.6896724016959852e-06
234,1.990990990990991,0.7786227020423082,"[3, 17, 14, 5]",9,7,0,2,0,2,-1.5540731436463782e-07
235,2.0405405405405403,0.7688362691472532,"[32, 5, 17, 14]",4,8,5,2,0,2,2.5555433471333502e-06
236,2.063063063063063,0.7934035654851268,"[5, 14, 17]",7,8,4,0,1,1,1.086775346312161e-06
237,2.018018018018018,0.8125929892570566,"[5, 29, 17, 14]",6,6,7,5,0,0,-2.3358515407101346e-06
238,2.063063063063063,0.7876797851721572,"[14, 5, 26]",4,6,4,2,3,1,1.6195920193088058e-06
239,2.0495495495495497,0.8140590297199426,"[32, 14, 5]",9,8,7,4,1,1,-1.326900723784384e-06
240,2.0765765765765765,0.7893470530302839,"[5, 17, 14]",9,8,7,1,1,1,1.9552841005708723e-06
241,2.144144144144144,0.7592190181956641,"[5, 14, 29, 17, 26]",2,8,6,1,1,1,7.2143256490114755e-06
242,2.108108108108108,0.7710996009560597,"[14, 26, 5, 17, 29]",4,7,9,1,0,1,4.799329371238406e-06
243,2.0855855855855854,0.7651157717794566,"[5, 17, 29, 14]",8,7,2,0,1,2,4.5381949991166426e-06
244,2.0135135135135136,0.8154599497711779,"[17, 26, 5, 14]",9,8,7,5,0,1,-2.766363575480724e-06
245,2.0225225225225225,0.7927482050973125,"[5, 14, 17]",6,11,4,2,1,2,-3.249036724595406e-07
246,1.972972972972973,0.8011243169520794,"[5, 29, 14, 17]",5,9,7,2,0,2,-2.9045700212384064e-06
247,1.963963963963964,0.8606840163910875,"[5, 17, 14]",5,6,7,6,0,0,-8.776141422460641e-06
248,2.0315315315315314,0.745360550123225,"[14, 17, 5, 26]",9,8,5,0,0,1,4.413593452541679e-06
249,2.13963963963964,0.7748045182486432,"[14, 17, 5, 26, 29]",3,13,9,1,1,2,5.599867069836488e-06
250,2.0495495495495497,0.8195986076270692,"[17, 5, 29, 14]",9,8,7,4,0,1,-1.8425703178100004e-06
251,2.072072072072072,0.798320768288509,"[14, 29, 5, 17]",5,6,9,1,0,2,9.563049745342018e-07
252,2.0405405405405403,0.8033727972057582,"[14, 17, 29, 26, 5]",5,8,9,3,0,1,-6.594014919079113e-07
253,2.072072072072072,0.7576065158056405,"[5, 17, 14]",6,10,4,0,2,2,4.746323347935421e-06
254,1.963963963963964,0.8119907710498862,"[5, 14, 29, 17]",9,8,7,2,0,1,-4.243372594607545e-06
255,2.1621621621621623,0.8132448890725005,"[5, 17, 26, 14]",6,10,4,3,1,2,2.839678890797194e-06
256,1.990990990990991,0.7368208030763467,"[3, 5, 14, 17, 26]",5,7,0,0,0,2,3.735858163018732e-06
257,2.054054054054054,0.7767881177453528,"[5, 14, 17, 29]",9,8,2,0,1,2,2.306214826982119e-06
258,2.054054054054054,0.7591116246003612,"[29, 14, 5, 17]",9,8,4,1,1,1,3.951688579079338e-06
259,2.0945945945945947,0.7987929624713317,"[14, 5, 17, 29]",6,7,7,3,0,2,1.7305077838745983e-06
260,2.027027027027027,0.8067527161203685,"[14, 17, 5]",7,7,7,5,0,0,-1.464927339876355e-06
261,2.0855855855855854,0.7710070803704266,"[14, 17, 29, 5]",3,8,2,1,2,1,3.989783412472662e-06
262,2.1666666666666665,0.7752778901388584,"[14, 17, 5]",9,8,9,1,2,1,6.537591956031212e-06
263,1.9954954954954955,0.7698959661033118,"[5, 14, 29, 17, 26]",9,7,2,0,1,1,8.205809399098614e-07
264,2.0135135135135136,0.7697900620530009,"[14, 29, 5, 17]",9,8,7,2,0,2,1.4849661925383042e-06
265,2.144144144144144,0.7826957343774225,"[5, 26, 14, 17]",6,6,9,1,0,1,5.028919304797509e-06
266,2.058558558558558,0.7851527756881227,"[17, 5, 14, 26]",5,7,9,4,0,1,1.6911951936332643e-06
267,2.121621621621621,0.777850083312701,"[17, 5, 29, 14, 26]",6,8,9,2,0,1,4.661833927974108e-06
268,1.9774774774774773,0.7927482050973127,"[17, 5, 29, 14]",9,6,6,2,0,1,-1.961220748164611e-06
269,2.0945945945945947,0.793108077841898,"[14, 17, 29, 5]",2,7,4,0,2,1,2.259703725892345e-06
270,2.0405405405405403,0.8364846046545871,"[14, 17, 5]",6,7,5,4,0,1,-3.7417215875645794e-06
271,2.184684684684685,0.7652755926498351,"[14, 29, 17, 5, 26]",9,8,7,0,0,1,8.123215121081366e-06
272,2.189189189189189,0.6992369922174544,"[17, 14, 5, 29]",6,8,4,0,1,2,1.4434264347805382e-05
273,2.144144144144144,0.7532355168433922,"[26, 5, 14, 17]",9,8,5,1,0,2,7.77131929815003e-06
274,2.0675675675675675,0.7490159048583067,"[17, 14, 26, 5]",9,8,9,0,1,1,5.3823765502828135e-06
275,2.09009009009009,0.7734221953755527,"[5, 14]",4,7,5,2,1,2,3.928596298988899e-06
276,1.95945945945946,0.8145596348957617,"[14, 17, 5, 29]",9,10,4,4,1,2,-4.646135333227449e-06
277,2.13963963963964,0.7921309000193595,"[5, 17, 14, 26]",7,7,1,2,1,3,3.986984571669296e-06
278,2.0315315315315314,0.8149598976316993,"[5, 14, 17]",5,8,5,4,0,1,-2.0652877683489056e-06
279,2.0405405405405403,0.7977205510293364,"[29, 17, 5, 14, 26]",4,8,2,0,1,0,-1.332438062512907e-07
280,2.0225225225225225,0.8262858822580399,"[14, 17, 5]",4,8,5,5,0,2,-3.4468672328574605e-06
281,2.0765765765765765,0.8063610180276339,"[5, 14, 17, 26]",9,8,9,1,1,1,3.714839320305164e-07
282,2.135135135135135,0.8181923181249439,"[5, 17, 29, 14]",9,8,9,2,0,1,1.397341149930178e-06
283,2.13963963963964,0.780622709927253,"[14, 5, 17, 26]",8,7,4,1,1,1,5.0582618083576045e-06
284,2.054054054054054,0.7591116246003612,"[14, 17, 29, 5]",4,8,7,0,0,1,3.951688579079338e-06
285,2.0315315315315314,0.7809359719041846,"[32, 5, 17, 14]",9,7,7,3,0,2,1.101939818520792e-06
286,2.108108108108108,0.8055390972066664,"[5, 14, 17, 26]",8,8,5,3,0,1,1.5934170530544005e-06
287,2.045045045045045,0.8170954782558749,"[5, 14, 26, 17]",6,8,5,4,0,1,-1.7731901013173492e-06
288,2.0675675675675675,0.812756013230862,"[5, 14, 26, 17]",7,6,7,2,0,1,-5.510783733024517e-07
289,2.0405405405405403,0.8200958313253229,"[29, 14, 5, 17]",6,8,9,2,1,2,-2.216119415166727e-06
290,2.0045045045045047,0.8099927252214951,"[5, 14]",6,7,5,3,1,1,-2.584692643772877e-06
291,2.058558558558558,0.7676689129460662,"[5, 17, 29, 26, 14]",5,6,3,1,1,1,3.318737319288196e-06
292,2.135135135135135,0.7957635166404936,"[3, 1, 5, 17, 14]",0,8,0,2,0,2,3.485198952433193e-06
293,2.072072072072072,0.8316337484822822,"[5, 14, 26, 29, 17]",9,6,6,5,0,1,-2.144741939203866e-06
294,2.009009009009009,0.7958659644705466,"[5, 17, 14]",7,7,2,1,1,0,-1.1060255484038052e-06
295,2.0495495495495497,0.7504296053304115,"[17, 5, 14]",3,7,5,0,0,1,4.596250821899527e-06
296,2.081081081081081,0.8087209625118332,"[17, 5, 14]",6,7,9,3,1,0,3.154325456013055e-07
297,2.112612612612613,0.8243595750523394,"[5, 14, 26, 29, 17]",9,7,6,3,0,0,5.083478656276634e-09
298,2.0315315315315314,0.8368743811173183,"[17, 14, 5, 29]",7,7,7,4,0,1,-4.105268610169388e-06
299,2.072072072072072,0.7694590179486329,"[14, 5, 17]",4,7,4,1,2,1,3.642994706162616e-06
300,2.0,0.7844645405527362,"[17, 14, 5]",6,8,5,0,1,1,-3.71950402813036e-07
301,2.009009009009009,0.7786227020423082,"[14, 17, 29, 5]",9,7,7,3,2,0,4.991195159173686e-07
302,2.1171171171171173,0.7458935998114041,"[5, 14]",9,7,5,0,0,1,7.472975235582312e-06
303,2.0675675675675675,0.7728026402344472,"[14, 5, 17]",4,6,5,2,0,2,3.1681110628656176e-06
304,2.0045045045045047,0.8320380459656691,"[14, 17, 5]",8,8,9,4,1,1,-4.636852896576228e-06
305,1.990990990990991,0.8071568502552311,"[5, 14, 17]",8,7,7,3,1,1,-2.8116011384274992e-06
306,2.0765765765765765,0.8063610180276339,"[14, 5, 17, 29]",9,7,9,2,0,2,3.714839320305164e-07
307,2.13963963963964,0.7389339611660675,"[17, 5, 14, 26]",6,8,5,0,2,3,8.938994331581104e-06
308,2.018018018018018,0.8399739489817525,"[17, 14, 5, 26]",6,6,9,8,0,1,-4.884697070457281e-06
309,2.13963963963964,0.7863978566920337,"[14, 17, 5]",5,11,7,3,0,2,4.52066352243016e-06
310,2.099099099099099,0.7485123097970646,"[29, 26, 5, 17, 14]",9,8,5,0,0,1,6.57467728450079e-06
311,2.0225225225225225,0.7984356520350697,"[17, 5, 14]",9,7,5,2,0,1,-8.543381352662627e-07
312,2.0495495495495497,0.7623936909941407,"[17, 5, 14, 26]",7,6,9,2,0,0,3.4825350658369657e-06
313,2.09009009009009,0.790778865149106,"[14, 5, 29, 17, 26]",2,8,9,3,1,1,2.3128943437459665e-06
314,2.0315315315315314,0.7924396126678964,"[5, 29, 17, 14]",5,6,6,2,1,0,3.1086070835748014e-08
315,2.0765765765765765,0.7601446581732408,"[14, 17, 5]",9,10,9,0,0,2,4.673683833000711e-06
316,2.0765765765765765,0.8230233366445513,"[14, 5, 17, 26]",4,7,9,5,1,0,-1.1795820915481905e-06
317,2.1171171171171173,0.8042729634870093,"[14, 17, 5, 26]",5,7,9,3,1,0,2.038542636061637e-06
318,2.108108108108108,0.8055390972066664,"[29, 26, 5, 14, 17]",7,7,9,3,0,1,1.5934170530544005e-06
319,1.9954954954954955,0.7930566774479464,"[17, 14, 5]",4,8,7,3,0,1,-1.3354090681135569e-06
320,2.0,0.7959171834405434,"[5, 14, 29, 26]",9,7,9,1,0,1,-1.4380568476521236e-06
321,1.972972972972973,0.8557440673288346,"[5, 14, 17]",5,6,9,3,0,1,-7.989026811046717e-06
322,2.135135135135135,0.7726839453446801,"[5, 14, 26]",6,8,7,0,0,2,5.6336357755865335e-06
323,2.108108108108108,0.7999021586249626,"[14, 5, 17, 26, 29]",9,7,9,0,1,1,2.11814978155975e-06
324,2.112612612612613,0.7964419879703688,"[14, 29, 5, 17]",6,8,6,2,1,1,2.6038827081452277e-06
325,2.099099099099099,0.7954048453227989,"[17, 5, 14, 29]",1,6,9,3,2,1,2.2095333759227257e-06
326,2.063063063063063,0.7643561662904482,"[5, 14, 17]",6,7,5,1,0,1,3.790746804308961e-06
327,2.054054054054054,0.78259156245517,"[29, 5, 26, 14, 17]",9,8,9,1,0,1,1.76598233497013e-06
328,2.0,0.7728422011467174,"[5, 14, 17, 26]",9,6,3,2,2,1,7.099527933527563e-07
329,2.0765765765765765,0.7719581911351323,"[5, 14, 17]",9,8,2,3,2,1,3.5739827639662497e-06
330,2.063063063063063,0.7819141066723375,"[14, 29, 5, 17]",9,8,7,1,0,1,2.1563089210531103e-06
331,2.0045045045045047,0.8155599234068583,"[5, 17, 29, 14]",9,7,2,3,1,1,-3.1029333610688923e-06
332,2.13963963963964,0.7570817130479005,"[5, 14, 17]",6,8,5,0,0,2,7.249651929997899e-06
333,2.13963963963964,0.7863978566920337,"[17, 5, 29, 14, 26]",7,6,6,1,0,1,4.52066352243016e-06
334,2.0675675675675675,0.7901729190628471,"[5, 17, 14]",4,8,7,2,2,1,1.5511422645697663e-06
335,2.121621621621621,0.7661274075493342,"[14, 29, 5, 17]",4,8,7,0,0,1,5.753077259711077e-06
